country,date,yearly_cases,yearly_deaths,yearly_cases_per_million,yearly_deaths_per_million,Region,IncomeGroup,date_health,health_percentage_gdp
Spain,2019,,,,,Europe & Central Asia,High income,2019,9.1348772
Spain,2020,1919549.0,53964.0,40134.13470202258,1128.285052926467,Europe & Central Asia,High income,2020,10.73210335
Spain,2021,4180589.0,37311.0,87408.19956135211,780.1023573074531,Europe & Central Asia,High income,2021,10.30862141
Spain,2022,7654824.0,27668.0,160047.8745456747,578.4854874429161,Europe & Central Asia,High income,2022,9.73828793
Sri Lanka,2019,,,,,South Asia,Lower middle income,2019,3.89904952
Sri Lanka,2020,43299.0,204.0,1896.1753872239408,8.933688514600428,South Asia,Lower middle income,2020,4.06134748
Sri Lanka,2021,543946.0,14775.0,23820.80457236688,647.0355284471633,South Asia,Lower middle income,2021,4.02830219
Sri Lanka,2022,84639.0,1838.0,3706.561089153267,80.49078181291952,South Asia,Lower middle income,2022,4.36269855
Sudan,2019,,,,,Sub-Saharan Africa,Low income,2019,4.57118368
Sudan,2020,25500.0,1561.0,516.3689357632184,31.60987877358368,Sub-Saharan Africa,Low income,2020,3.00965381
Sudan,2021,21411.0,1776.0,433.5676581814224,35.96357764374415,Sub-Saharan Africa,Low income,2021,2.83127832
Sudan,2022,16791.0,1658.0,340.01375687843904,33.57410570570261,Sub-Saharan Africa,Low income,2022,4.61874437
Suriname,2019,,,,,Latin America & Caribbean,Upper middle income,2019,8.52921391
Suriname,2020,6098.0,120.0,9786.111360747713,192.5768060494794,Latin America & Caribbean,Upper middle income,2020,6.67584229
Suriname,2021,45933.0,1069.0,73713.58693558947,1715.5383805574456,Latin America & Caribbean,Upper middle income,2021,5.46009398
Suriname,2022,29550.0,204.0,47422.0384896843,327.38057028411504,Latin America & Caribbean,Upper middle income,2022,5.91760969
Sweden,2019,,,,,Europe & Central Asia,High income,2019,10.83224297
Sweden,2020,447759.0,9706.0,42695.400117227626,925.5013378576674,Europe & Central Asia,High income,2020,11.33296967
Sweden,2021,878413.0,5639.0,83759.77814666877,537.6985415391911,Europe & Central Asia,High income,2021,11.10180569
Sweden,2022,1354059.0,6961.0,129114.30208512419,663.755904886382,Europe & Central Asia,High income,2022,10.49857044
Switzerland,2019,,,,,Europe & Central Asia,High income,2019,11.42588997
Switzerland,2020,451142.0,7528.0,51312.03731337851,856.2204735872817,Europe & Central Asia,High income,2020,12.00404072
Switzerland,2021,883690.0,4393.0,100509.22825509365,499.6515064384869,Europe & Central Asia,High income,2021,12.00465584
Switzerland,2022,3045631.0,1961.0,346404.3062157421,223.0404288927548,Europe & Central Asia,High income,2022,11.70653343
Syria,2019,,,,,,,2019,
Syria,2020,11344.0,704.0,505.02806547450245,31.34165709573781,,,2020,
Syria,2021,38899.0,2189.0,1731.760112737365,97.45296503205975,,,2021,
Syria,2022,7180.0,270.0,319.649286857099,12.020237806604001,,,2022,
Tajikistan,2019,,,,,Europe & Central Asia,Lower middle income,2019,6.9476676
Tajikistan,2020,13665.0,90.0,1342.0498645428263,8.838967274705773,Europe & Central Asia,Lower middle income,2020,8.8903532
Tajikistan,2021,3828.0,35.0,375.9507414174857,3.4373761623855774,Europe & Central Asia,Lower middle income,2021,8.37504482
Tajikistan,2022,293.0,0.0,28.775749016542022,0.0,Europe & Central Asia,Lower middle income,2022,7.62917423
Tanzania,2019,,,,,Sub-Saharan Africa,Lower middle income,2019,4.02387333
Tanzania,2020,509.0,21.0,7.865647083064958,0.3245158914427585,Sub-Saharan Africa,Lower middle income,2020,3.05195832
Tanzania,2021,28797.0,716.0,445.00400599414854,11.064446584429293,Sub-Saharan Africa,Lower middle income,2021,3.47258258
Tanzania,2022,13090.0,108.0,202.28157233265273,1.668938870277044,Sub-Saharan Africa,Lower middle income,2022,3.1119566
Thailand,2019,,,,,East Asia & Pacific,Upper middle income,2019,3.78911877
Thailand,2020,6884.0,61.0,95.96394788934586,0.8503487538132042,East Asia & Pacific,Upper middle income,2020,4.35724688
Thailand,2021,2216551.0,21637.0,30899.039026449376,301.6228850205951,East Asia & Pacific,Upper middle income,2021,5.15337038
Thailand,2022,2500484.0,11971.0,34857.10579229272,166.877457899965,East Asia & Pacific,Upper middle income,2022,5.35470581
Togo,2019,,,,,Sub-Saharan Africa,Low income,2019,5.91268635
Togo,2020,3611.0,68.0,397.26314189049066,7.4810007334681154,Sub-Saharan Africa,Low income,2020,6.18928432
Togo,2021,26552.0,180.0,2921.110756985962,19.802649000356777,Sub-Saharan Africa,Low income,2021,5.6165967
Togo,2022,9180.0,42.0,1009.9350990181956,4.620618100083249,Sub-Saharan Africa,Low income,2022,6.04134083
Tokelau,2019,,,,,,,2019,
Tokelau,2020,0.0,0.0,0.0,0.0,,,2020,
Tokelau,2021,0.0,0.0,0.0,0.0,,,2021,
Tokelau,2022,5.0,0.0,2192.982456140351,0.0,,,2022,
Tonga,2019,,,,,East Asia & Pacific,Upper middle income,2019,5.42394543
Tonga,2020,0.0,0.0,0.0,0.0,East Asia & Pacific,Upper middle income,2020,5.56259537
Tonga,2021,1.0,0.0,9.522721212813774,0.0,East Asia & Pacific,Upper middle income,2021,7.63286686
Tonga,2022,16411.0,12.0,156277.37782348684,114.27265455376528,East Asia & Pacific,Upper middle income,2022,8.13607597
Trinidad and Tobago,2019,,,,,Latin America & Caribbean,High income,2019,6.85251093
Trinidad and Tobago,2020,7132.0,126.0,4767.800367412098,84.23203116852557,Latin America & Caribbean,High income,2020,7.48661852
Trinidad and Tobago,2021,83697.0,2699.0,55952.12946596892,1804.3035882845277,Latin America & Caribbean,High income,2021,7.12624598
Trinidad and Tobago,2022,95204.0,1458.0,63644.653137843714,974.6849320929391,Latin America & Caribbean,High income,2022,6.43106365
Tunisia,2019,,,,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,6.02461243
Tunisia,2020,137216.0,4620.0,11322.121009789029,381.2106391763738,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2020,7.05022287
Tunisia,2021,588626.0,20944.0,48569.370929833814,1728.154897599561,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2021,6.97669458
Tunisia,2022,421729.0,3720.0,34798.177846149956,306.9488263498074,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2022,6.96380186
Turkey,2019,,,,,,,2019,
Turkey,2020,2194272.0,20642.0,25204.5922128544,237.10515034496208,,,2020,
Turkey,2021,7247492.0,61462.0,83248.60383121352,705.9856966622447,,,2021,
Turkey,2022,7562913.0,19315.0,86871.69963718964,221.86251230079165,,,2022,
Turkmenistan,2019,,,,,Europe & Central Asia,Upper middle income,2019,5.5522337
Turkmenistan,2020,0.0,0.0,0.0,0.0,Europe & Central Asia,Upper middle income,2020,5.57226086
Turkmenistan,2021,0.0,0.0,0.0,0.0,Europe & Central Asia,Upper middle income,2021,5.49196625
Turkmenistan,2022,0.0,0.0,0.0,0.0,Europe & Central Asia,Upper middle income,2022,5.37103748
Turks and Caicos Islands,2019,,,,,Latin America & Caribbean,High income,2019,
Turks and Caicos Islands,2020,865.0,6.0,18876.57122905028,130.9357541899441,Latin America & Caribbean,High income,2020,
Turks and Caicos Islands,2021,2418.0,20.0,52767.10893854749,436.4525139664805,Latin America & Caribbean,High income,2021,
Turks and Caicos Islands,2022,3196.0,10.0,69745.11173184359,218.2262569832402,Latin America & Caribbean,High income,2022,
Tuvalu,2019,,,,,East Asia & Pacific,Upper middle income,2019,22.02993393
Tuvalu,2020,0.0,0.0,0.0,0.0,East Asia & Pacific,Upper middle income,2020,18.59855461
Tuvalu,2021,0.0,0.0,0.0,0.0,East Asia & Pacific,Upper middle income,2021,19.54603577
Tuvalu,2022,2779.0,0.0,278792.1348314607,0.0,East Asia & Pacific,Upper middle income,2022,18.38210106
Uganda,2019,,,,,Sub-Saharan Africa,Low income,2019,3.79371166
Uganda,2020,35220.0,304.0,744.4095571450055,6.425340868031847,Sub-Saharan Africa,Low income,2020,5.23698568
Uganda,2021,107451.0,2993.0,2271.0832289831906,63.260017164537224,Sub-Saharan Africa,Low income,2021,5.48128128
Uganda,2022,27219.0,333.0,575.3005035755223,7.038284569258579,Sub-Saharan Africa,Low income,2022,4.39089251
Ukraine,2019,,,,,Europe & Central Asia,Upper middle income,2019,7.09175062
Ukraine,2020,988108.0,15278.0,24071.592785713616,372.1919006628148,Europe & Central Asia,Upper middle income,2020,7.56217051
Ukraine,2021,2617976.0,77255.0,63777.29174824149,1882.0320255076424,Europe & Central Asia,Upper middle income,2021,8.2027483
Ukraine,2022,1709592.0,15716.0,41647.87903115217,382.86214889493385,Europe & Central Asia,Upper middle income,2022,
United Arab Emirates,2019,,,,,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,4.40291262
United Arab Emirates,2020,206092.0,665.0,20122.176915462,64.92851565699897,"Middle East, North Africa, Afghanistan & Pakistan",High income,2020,5.82477045
United Arab Emirates,2021,553419.0,1497.0,54034.09655094844,146.16238787748486,"Middle East, North Africa, Afghanistan & Pakistan",High income,2021,5.30494308
United Arab Emirates,2022,287407.0,186.0,28061.51864576104,18.16045701082976,"Middle East, North Africa, Afghanistan & Pakistan",High income,2022,4.67550945
United Kingdom,2019,,,,,Europe & Central Asia,High income,2019,9.95388126
United Kingdom,2020,2563561.0,93317.0,37600.301569683936,1368.7005464579138,Europe & Central Asia,High income,2020,11.96547699
United Kingdom,2021,10878146.0,83496.0,159552.11134786767,1224.6538232803232,Europe & Central Asia,High income,2021,12.01903439
United Kingdom,2022,10752848.0,39346.0,157714.33858331156,577.0962600697958,Europe & Central Asia,High income,2022,11.05087757
United States,2019,,,,,North America,High income,2019,16.66125298
United States,2020,19577585.0,352004.0,57322.507361756165,1030.6558179350322,North America,High income,2020,18.8132534
United States,2021,33956701.0,467051.0,99424.07314556176,1367.50954654599,North America,High income,2021,17.5063858
United States,2022,45877410.0,263401.0,134327.50630189097,771.2292277925976,North America,High income,2022,16.49613953
United States Virgin Islands,2019,,,,,,,2019,
United States Virgin Islands,2020,2010.0,23.0,23240.487009608383,265.935921005469,,,2020,
United States Virgin Islands,2021,7045.0,66.0,81457.32884710998,763.1204689722156,,,2021,
United States Virgin Islands,2022,14714.0,38.0,170129.61485541175,439.372391226427,,,2022,
Upper-middle-income countries,2019,,,,,,,2019,
Upper-middle-income countries,2020,23249624.0,743134.0,8164.273310803224,260.95686891755514,,,2020,
Upper-middle-income countries,2021,62470736.0,1473783.0,21937.049933841263,517.5295399536571,,,2021,
Upper-middle-income countries,2022,135298077.0,318141.0,47510.89647962047,111.71750886690677,,,2022,
Uruguay,2019,,,,,Latin America & Caribbean,High income,2019,9.24069118
Uruguay,2020,17962.0,168.0,5297.176559477632,49.54490936378144,Latin America & Caribbean,High income,2020,9.06924915
Uruguay,2021,392349.0,6000.0,115707.71216648976,1769.4610487064792,Latin America & Caribbean,High income,2021,8.91666222
Uruguay,2022,601677.0,1394.0,177440.66923376144,411.10478364947244,Latin America & Caribbean,High income,2022,8.94532204
Uzbekistan,2019,,,,,Europe & Central Asia,Lower middle income,2019,5.39747763
Uzbekistan,2020,9.0,0.0,0.2575924590208321,0.0,Europe & Central Asia,Lower middle income,2020,6.71439123
Uzbekistan,2021,116776.0,860.0,3342.290777179632,24.61439052865729,Europe & Central Asia,Lower middle income,2021,7.69774151
Uzbekistan,2022,50507.0,156.0,1445.580258640574,4.464935956361092,Europe & Central Asia,Lower middle income,2022,7.36325455
Vanuatu,2019,,,,,East Asia & Pacific,Lower middle income,2019,3.49615431
Vanuatu,2020,1.0,0.0,3.1947452829585896,0.0,East Asia & Pacific,Lower middle income,2020,4.12128973
Vanuatu,2021,6.0,0.0,19.16847169775154,0.0,East Asia & Pacific,Lower middle income,2021,4.54704428
Vanuatu,2022,12007.0,14.0,38359.306612483786,44.726433961420256,East Asia & Pacific,Lower middle income,2022,4.14742947
Vatican,2019,,,,,,,2019,
Vatican,2020,26.0,0.0,51896.207584830336,0.0,,,2020,
Vatican,2021,0.0,0.0,0.0,0.0,,,2021,
Vatican,2022,0.0,0.0,0.0,0.0,,,2022,
Venezuela,2019,,,,,,,2019,
Venezuela,2020,112861.0,1021.0,4000.324531693075,36.18904091633629,,,2020,
Venezuela,2021,331325.0,4300.0,11743.715946723922,152.4122193342273,,,2021,
Venezuela,2022,106202.0,510.0,3764.2982599380466,18.076798107082766,,,2022,
Vietnam,2019,,,,,,,2019,
Vietnam,2020,1456.0,35.0,14.606652772556378,0.3511214608787591,,,2020,
Vietnam,2021,1729801.0,32359.0,17353.435832843956,324.6268386450219,,,2021,
Vietnam,2022,9793887.0,10792.0,98252.68317489963,108.26579445153055,,,2022,
Wallis and Futuna,2019,,,,,,,2019,
Wallis and Futuna,2020,4.0,0.0,349.31447035193435,0.0,,,2020,
Wallis and Futuna,2021,449.0,7.0,39210.54929700463,611.3003231158851,,,2021,
Wallis and Futuna,2022,2974.0,0.0,259715.30870666314,0.0,,,2022,
World,2019,,,,,,,2019,9.78008781
World,2020,82312579.0,1936601.0,10342.78741259313,243.33890019428583,,,2020,10.85762851
World,2021,203065327.0,3536784.0,25515.680999737695,444.4060127949677,,,2021,10.33915556
World,2022,444009737.0,1246037.0,55790.966273968734,156.56775617764697,,,2022,9.885794338
World excl. China,2019,,,,,,,2019,
World excl. China,2020,82215906.0,1931813.0,12584.184095467788,295.6884088830441,,,2020,
World excl. China,2021,203029929.0,3535873.0,31076.29810009944,541.2100764320954,,,2021,
World excl. China,2022,359216766.0,1199192.0,54982.668603354854,183.55150028769629,,,2022,
World excl. China and South Korea,2019,,,,,,,2019,
World excl. China and South Korea,2020,82155184.0,1930913.0,12675.354205330244,297.911890924337,,,2020,
World excl. China and South Korea,2021,202455401.0,3531148.0,31235.93416158828,544.8049590083504,,,2021,
World excl. China and South Korea,2022,330792743.0,1172545.0,51036.52602223832,180.90669965134464,,,2022,
"World excl. China, South Korea, Japan and Singapore",2019,,,,,,,2019,
"World excl. China, South Korea, Japan and Singapore",2020,81866311.0,1927470.0,12890.621483980456,303.4982997063079,,,2020,
"World excl. China, South Korea, Japan and Singapore",2021,200731081.0,3515370.0,31606.998698661544,553.5281056714572,,,2021,
"World excl. China, South Korea, Japan and Singapore",2022,301499487.0,1132542.0,47473.933014170965,178.3294014153173,,,2022,
Yemen,2019,,,,,,,2019,
Yemen,2020,2101.0,611.0,54.96714490001303,15.985209678204647,,,2020,
Yemen,2021,8025.0,1373.0,209.95304037249147,35.920937623854314,,,2021,
Yemen,2022,1819.0,175.0,47.58935581776473,4.57841521061507,,,2022,
Zambia,2019,,,,,Sub-Saharan Africa,Lower middle income,2019,6.75330257
Zambia,2020,20462.0,386.0,1015.3382467725472,19.15358045421773,Sub-Saharan Africa,Lower middle income,2020,6.3067441
Zambia,2021,228731.0,3344.0,11349.786556667555,165.93153637021788,Sub-Saharan Africa,Lower middle income,2021,6.63951397
Zambia,2022,85003.0,293.0,4217.906215932304,14.538857702294791,Sub-Saharan Africa,Lower middle income,2022,5.25592279
Zimbabwe,2019,,,,,Sub-Saharan Africa,Lower middle income,2019,3.23267817
Zimbabwe,2020,13625.0,360.0,847.9053781160135,22.403371458478155,Sub-Saharan Africa,Lower middle income,2020,2.95440149
Zimbabwe,2021,198103.0,4637.0,12328.264155663603,288.5678707026756,Sub-Saharan Africa,Lower middle income,2021,2.78571677
Zimbabwe,2022,48372.0,640.0,3010.2663449708507,39.82821592618336,Sub-Saharan Africa,Lower middle income,2022,3.62880659
